StartDate,EndDate,Finished,consent,arrival,arrival_TEXT,alt_right_ident,race_1,race_2,race_3,race_4,race_5,race_6,gender,country,ideo_free,ident_free,mis_free,racist_free,sn_1,sn_2,sn_3,sn_4,sn_5,sn_close_1,sn_close_2,sn_close_3,sn_close_4,sn_close_5,sn_moral_1,sn_moral_2,sn_moral_3,sn_moral_4,sn_moral_5,sn_ident_1,sn_ident_2,sn_ident_3,sn_ident_4,sn_ident_5,meta_inversion_1,meta_inversion_2,meta_inversion_3,meta_inversion_4,meta_inversion_5,meta_inversion_6,stop_push,mfq_harm_1,mfq_fair_1,mfq_loyal_1,mfq_authority_1,mfq_purity_1,mfq_filler,mfq_harm_2,mfq_fair_2,mfq_loyal_2,mfq_authority_2,mfq_purity_2,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,dark_triad_m_1,dark_triad_m_2,dark_triad_m_3,dark_triad_m_4,dark_triad_n_1,dark_triad_n_2,dark_triad_n_3,dark_triad_n_4,dark_triad_p_1,dark_triad_p_2,dark_triad_p_3,dark_triad_p_4,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,motiv_emp_1,motiv_emp_2,motiv_emp_3,motiv_imp_1,motiv_imp_2,motiv_imp_3,motiv_ems_1,motiv_ems_2,motiv_ems_3,motiv_ims_1,motiv_ims_2,motiv_ims_3,behavior_online_name,behavior_offline_name,behavior_online_threat,behavior_offline_threat,behavior_online_harrass,behavior_offline_harrass,behavior_online_statement,behavior_offline_statement,behavior_dox,behavior_meme,blatant_black_1,blatant_black_2,blatant_black_3,blatant_black_4,blatant_black_5,blatant_black_6,blatant_black_7,blatant_black_8,blatant_black_9,blatant_white_1,blatant_white_2,blatant_white_3,blatant_white_4,blatant_white_5,blatant_white_6,blatant_white_7,blatant_white_8,blatant_white_9,ascent_amer,ascent_europe,ascent_arab,ascent_swede,ascent_niger,ascent_russia,ascent_muslim,ascent_mex,ascent_white,ascent_black,ascent_turk,ascent_donald,ascent_hillary,ascent_dem,ascent_rep,ascent_christ,ascent_jew,ascent_feminist,ascent_men,ascent_women,ascent_rep_ref,ascent_dem_ref,ascent_journalist,ascent_govt,vote,trump_satis,trump_ally,country_satis,nat_sit,nat_imp,pers_sit,pers_imp,media_cnn,media_economist,media_nyt,media_fox,media_washpo,media_bbc,media_wsj,media_blaze,media_drudge,media_abc,media_cbs,media_nbc,media_infowars,media_daily_caller,media_breitbart,media_rush,media_buzzfeed,media_msnbc,media_rachel,media_huffpo,media_sean,media_glenn,disc_white,disc_black,disc_muslim,disc_hispanic,disc_men,disc_women,disc_dem,disc_rep,disc_altright,disc_imm,problems_disc_white,problems_disc_black,problems_disc_men,problems_disc_women,problems_corrupt,problems_elite_gap,problems_rich_gap,problems_crime,problems_health,problems_climate,problems_imm,problems_terror,problems_pc,wlm_1,wlm_2,wlm_3,wlm_4,wlm_5,blm_support,blm_harm,blm_divide,police_respect,police_disc,police_racist,alt_right_ident_2
4/12/2017 6:39,4/12/2017 6:59,1,1,0,,1,1,,,,,,1,1,A person who supports Trump and all his ideologies,I believe there should be mass limitations to who is now let into this country,That it is racist,It simply is not. It is keeping your own best interests first.,lawrence,calum,justin,reid,blake,7,7,7,6,5,7,7,7,7,7,2,3,7,4,5,5,4,6,4,4,3,4,4,4,2,2,3,5,2,4,2,1,3,5,4,6,3,6,4,6,7,3,6,3,4,4,2,6,3,1,5,4,4,3,7,5,5,3,4,4,3,4,4,8,8,1,8,8,8,4,4,3,1,1,1,4,6,3,5,3,3,3,5,5,4,4,4,1,3,6,1,5,4,3,7,5,6,77,77,65,80,42,79,59,48,79,66,46,77,10,66,76,75,74,31,73,73,62,4,55,67,6,3,7,2,2,3,2,3,50,46,74,19,71,90,58,NA,NA,84,64,60,NA,39,NA,32,NA,70,NA,60,NA,NA,5,2,2,2,4,3,3,3,4,1,1,5,3,2,7,6,7,7,7,5,7,4,5,6,7,6,4,2,3,5,7,3,6,3,1
4/12/2017 6:42,4/12/2017 7:03,1,1,0,,1,1,,,,,,1,1,"The alt-right ideology is an open discussion about the future of Caucasians in politics. It is a celebration of us white people, by white people, and for white people. It is a means to defend and preserve our culture in a rapidly changing political climate.","It isn't rare to see non-whites celebrating their own cultures and elevating themselves for their heritage. This is a good thing. I want to live in a world where everyone, including whites, is free to celebrate and protect their heritage regardless of race.","People who identify with the alt-right movement are quickly labeled as ""white supremacists."" While one may find elements of that in the more toxic subsections of the alt-right movement, one must be aware that there are extreme, horrible people in any movement. The alt-right movement at its heart is more of a preservation of our culture and heritage. It is a defense and it is often misconstrued as an attack of others for their race or cultural values.","I think they have been speaking to either: nobody, or the wrong people about the subject.",Dan,Lyle,Tulio,Nick,Max,7,5,6,6,2,7,3,7,1,3,6,3,7,1,1,3,4,4,5,4,4,7,4,5,5,4,5,5,5,5,5,2,2,1,1,3,6,7,7,7,5,3,6,6,7,7,2,5,4,1,7,4,7,7,7,7,7,1,1,1,1,1,1,5,6,9,6,6,9,4,2,1,1,1,1,7,3,1,1,4,4,4,4,4,4,7,4,1,4,4,4,4,4,4,7,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,1,1,1,2,1,2,4,38,29,34,21,27,66,0,10,59,24,32,33,35,27,59,54,4,46,0,1,87,79,1,1,1,3,2,2,3,3,1,1,7,5,6,7,5,7,7,5,5,7,5,7,7,7,7,7,7,7,1,7,7,5,5,2,1
4/12/2017 6:41,4/12/2017 7:16,1,1,0,,1,1,,,,,,1,1,I would say that the alt-right ideology is based up the ideas that political correctness and social justice is undermining many of the core tenants of the conservative movement.,I believe that the core values of the conservative movement are moving closer to center if not literally starting to align with the left. I believe that there is a complete stoppage of most of the movement due to heavy emphasis to be politically correct rather then actually stating what needs to be stated or doing what needs to be done.,"I believe that as with anything there are extremes and in the alt-right movement there are definitely the extremes, the same that there are in left, center and even those that are outside 'reality.'  I believe that the misconception is that other alignments believe that if you are not lock-stepped  with their ideals then obviously you are alt-right, and are a racist, a bigot, and attempting to destroy all that they state that they have worked for in terms of social justice and progress.",Those that state all alt-rights are racist are usually to first to yell racism in nearly interaction that does not exactly confirm to their ideal responses. When race or being politically correct is the main focus of every encounter no one speaks their minds and no attempts to find common are possible.,Ann,Marley,Chris,Jack,Stephen,7,5,7,6,6,6,4,6,7,6,5,6,5,6,6,1,7,1,7,7,5,7,3,3,4,5,3,4,5,5,3,1,2,5,4,3,5,4,3,5,3,3,5,5,6,2,2,3,3,1,2,6,4,6,5,7,7,3,5,1,1,4,1,4,5,4,5,5,7,1,1,1,1,1,1,1,1,1,1,2,2,1,4,4,1,6,3,1,3,5,4,4,5,2,7,5,1,90,89,49,90,49,89,49,89,89,72,90,90,90,90,90,90,90,91,91,91,91,91,79,79,1,5,5,3,2,4,3,4,40,50,40,60,25,65,50,50,60,30,30,40,30,NA,40,50,NA,30,0,50,40,NA,3,5,2,4,3,3,3,3,3,4,4,3,4,5,7,7,5,7,4,5,7,6,7,5,6,4,5,4,2,6,7,4,2,7,1
4/12/2017 6:51,4/12/2017 7:18,1,1,0,,1,1,,,,,,1,1,i would describe the movement as people who are proud of their country and their heritage,i think that i am a person who shares their views and i am a proud american,i think that people think of us as racist white people,i think that they are very ignorant because all they do is listen to what the left media says,mich,harry,sergio,gary,juan,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,5,5,5,5,5,5,2,5,0,0,5,1,4,7,4,1,1,7,1,5,7,7,1,7,7,1,4,1,1,1,7,7,4,7,7,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,1,7,7,1,1,1,1,7,7,1,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,0,100,100,51,48,0,100,1,7,7,7,4,5,4,5,0,0,0,100,0,0,0,0,100,0,0,0,100,21,59,100,0,0,0,0,100,100,2,3,3,3,3,3,3,2,1,3,4,1,1,1,4,1,1,4,1,1,4,7,7,7,7,7,7,7,1,7,7,7,1,7,1
4/12/2017 7:21,4/12/2017 7:51,1,1,0,,1,1,,,,,,1,1,group of individuals whose core belief is that white identity,because they speak to me and what i feel,that we hate all races and we are nazi,i think they are wrong,michael turner,Tina Rice,Denise Carol,Sean Ryan Moore,Catherine Kirtley,7,5,4,6,5,6,4,3,5,5,4,3,5,5,6,2,5,2,3,3,2,1,0,1,4,4,5,3,2,4,2,3,4,6,2,4,2,7,4,2,4,2,6,4,1,5,6,3,2,3,5,1,6,2,4,3,3,2,7,2,7,1,9,7,2,7,1,8,8,5,7,2,3,6,6,6,5,5,4,6,7,6,4,7,2,6,5,5,7,7,7,6,6,6,7,7,6,100,100,0,100,0,97,0,0,100,0,0,100,0,0,100,100,0,0,100,30,86,0,0,2,1,6,4,6,4,3,4,3,0,3,3,100,0,0,0,88,0,0,0,2,0,1,100,0,0,0,0,0,0,0,5,1,1,1,5,1,1,5,5,1,1,2,2,2,3,4,3,2,2,4,7,7,3,5,5,4,6,3,1,7,7,1,7,7,1
4/12/2017 7:54,4/12/2017 7:55,1,1,0,,0,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2017 7:56,4/12/2017 7:56,1,1,0,,0,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2017 7:55,4/12/2017 8:08,1,1,0,,1,1,,,,,,0,1,"I would say that I am a mild alt-right idealist. Alt-right means to me that it seems like in this day and age racial minorities are given too many breaks and whites are required to do more than their fair share to get what racial minorities think they are just entitled to. Basically alt-right can be seen as white supremacy, but that is not what it means to me exactly.",I just think that nowadays white people are asked to go above and beyond and racial minorities are not and this makes me angry,that they are all Nazi skinheads and horrible people who don't care about anyone,"it is not correct because we just want all races to be treated equally, no one with more of a chance than others unless you EARN it",Kenny,Courtney,Kathy,James,Judy,7,7,7,7,7,7,5,7,6,7,6,5,6,5,6,1,4,1,4,3,4,7,4,1,3,4,3,5,5,3,2,5,4,5,6,1,3,1,1,5,1,1,2,4,6,1,6,6,1,1,1,1,5,5,2,4,4,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,5,2,4,3,4,2,4,6,6,2,1,2,2,5,5,2,88,79,7,85,19,68,21,59,87,30,23,81,9,8,89,85,47,20,88,91,89,91,35,56,1,6,3,3,2,4,3,3,95,NA,94,44,96,84,96,NA,NA,59,60,64,NA,NA,NA,25,6,70,NA,90,NA,NA,1,5,4,3,4,2,4,3,2,5,7,1,1,3,6,2,2,7,6,6,7,5,7,7,7,7,7,7,1,7,7,7,5,3,1
4/12/2017 7:53,4/12/2017 8:24,1,1,0,,1,1,,,,,,1,1,"I think it varies a lot, but I think it's based on the idea that the success enjoyed by the West over the past few centuries was the result of certain aspects of western culture that were superior to other cultures.",I think they make good points on some issues.,"There are certainly some anti-Semites among them, but I don't think it is as prevalent as it has been portrayed.",People on the left claim everyone who opposes them is racist.,Dave,Melissa,Pablo,Michael,Chip,5,5,5,5,5,4,3,3,4,5,1,1,1,1,2,4,5,3,4,4,5,4,3,3,4,1,4,5,4,4,3,3,4,1,3,5,7,3,2,4,1,2,2,3,5,2,4,7,2,1,1,1,3,2,2,2,4,1,1,1,1,1,7,4,5,4,8,7,5,1,1,1,1,1,1,1,1,1,1,4,3,4,3,5,2,4,3,3,3,3,2,2,5,2,4,3,3,100,100,100,100,100,100,100,100,100,100,100,32,100,100,100,100,100,9,100,100,100,100,100,100,5,4,4,4,3,3,2,4,18,32,39,35,35,24,52,NA,34,21,5,11,6,44,27,37,2,3,0,4,9,NA,3,1,4,3,2,4,4,3,1,3,1,4,2,1,3,4,5,5,5,3,4,5,7,1,2,2,5,2,1,7,7,4,5,6,1
4/12/2017 8:12,4/12/2017 8:28,1,1,0,,1,1,,,,,,1,1,Those who see modern day republicans have become no different than democrats and are against the career politicians,I do not fit in with the typical democrat or republican,They are racist bigots and unintelligent,ignorant and unwilling to accept other beliefs,Josh,Jerry,Shannon,John,Jesse,7,6,7,6,6,7,5,7,6,7,4,1,4,4,4,2,2,2,2,2,2,5,4,0,3,4,1,4,1,3,1,3,3,5,2,5,7,2,3,6,4,2,6,5,6,2,2,5,5,4,2,2,5,3,5,5,4,1,1,1,1,1,1,3,7,5,8,9,7,1,4,1,1,1,1,2,2,1,1,6,4,1,1,1,1,6,6,1,5,5,2,2,4,4,6,4,1,93,93,90,96,72,83,91,95,93,91,85,51,51,6,8,93,95,2,76,92,80,69,29,71,5,4,5,1,1,1,2,4,4,33,5,26,4,3,62,60,99,5,5,2,5,NA,4,44,2,3,4,6,38,52,3,3,2,3,4,3,3,3,3,3,2,4,4,3,7,5,1,5,4,1,4,4,4,3,1,6,2,2,1,7,7,4,7,5,1
4/12/2017 7:55,4/12/2017 8:29,1,1,0,,1,1,,,,,,0,1,"he alt-right, or alternative right, is a loose group of people with right to far-right ideologies who reject mainstream conservatism in the United States. White supremacist[1] Richard Spencer appropriated the term in 2010 to define a movement centered on white nationalism, and has been accused of doing so to whitewash overt racism, white supremacism, and neo-Nazism Alt-right beliefs have been described as white supremacis","November 2008, philosopher Paul Gottfried addressed the H. L. Mencken Club about what he called ""the alternative right"".[32] This was republished in December of that year under the title The Decline and Rise of the Alternative Right in the conservative Taki's Magazine, making this the earliest published usage of the phrase in its current context according to Slate. In 2009, two more posts at Taki's Magazine","The Alternative Right, commonly known as the Alt-Right, is a set of far-right ideologies, groups and individuals whose core belief is that white identity is under attack by multicultural forces using political correctness and social justice to undermine white people and their civilization. Characterized by heavy use of social media and online memes, Alt-Righters eschew establishment conservatism, skew young, and embrace white ethno-nationalism as a fundamental value.",NA,henry,john,jack,,,5,5,5,5,5,3,4,4,5,5,5,4,3,4,,6,4,4,4,4,5,4,4,2,3,3,4,4,3,2,2,3,4,6,5,6,6,5,5,2,3,1,3,3,4,4,4,4,3,3,4,4,4,4,3,5,3,4,6,5,6,7,6,5,5,3,6,7,6,4,4,5,6,3,5,5,3,5,5,1,1,1,1,1,2,2,2,1,3,3,3,3,2,2,4,3,2,44,19,30,15,25,17,20,8,36,10,18,47,22,22,30,48,28,46,6,54,59,86,36,45,1,6,6,5,3,4,3,4,96,69,50,89,32,69,23,53,75,57,,84,49,89,67,81,79,69,70,80,89,59,1,3,2,4,3,3,3,4,2,2,3,4,3,5,5,3,3,5,3,3,3,3,5,5,5,5,4,6,4,4,5,6,1,3,1
4/12/2017 7:53,4/12/2017 8:30,1,1,0,,1,1,,,,,,1,1,"The Alt-Right has has a few varying views, but what they do have in common is a strong nationalist belief. The GOP, as we know it, has been terribly subverted and corrupted by Internationalist, Zionist, and communist elements; it represents everything the Alt-right does not.","I am tired of all the Jewish corruption of our political system. They own the banks, run finance, own and control all mass media, and push open borders, white hatred, perversion, decadence and Marxism. The alt-right has a strong white European faction, and even though I am mixed Indian, I am not stupid enough to think importing millions of third world foreigners is a good thing.","The misconceptions believed by the brainwashed public are these things. 1) The alt-right is full of hate, and white supremacists. You hear the word Nazi, bigot, thrown around constantly. Only if you believe the war propaganda are you susceptible to this. The Nazis were not murdering Jews, or turning them into soap, or slippers, or lamps, or any of the other ridiculous things they have manged to dupe people into believing. The Alt-right doesn't hate anyone, in fact believes that a races, and all people deserve to preserve their culture and race.  The alt-right is portrayed as domestic terrorists lying in wait. That they are violent and anti-government. The alt-right really believes in lawful government, and limited powers.","Everywhere you look, you have groups like LA RAZA, CAIR, NAACP, ect. The Jew owned media loves them, funds them, and promotes them. As soon as a white person says that they have had enough affirmative action, open borders, they are labeled as the worst people ever to exist. If it were not for Europeans, there would be nothing but the third world. Racist really needs defined. Is it racist to not want your community flooded with 3,000 low IQ blacks from the Congo? I would suggest almost everyone would not. It is not racist to want to live among your own. What is racist is the element which runs immigration and refugee resettlement. I will not do your homework, but it isn't hard to find out they are Jews... Jews are the most racist people on earth. In Israel they call refugees ""cancer"", ""infiltrators"", imprison them, even sterilize them without their knowledge. Yet the very same people run the DHS, the legal arms the SPLC, and ACLU and sue anyone opposing this invasion. They sit on the boards of dozens of NGO's getting billions in tax $$, to turn around and dispossess white people. Through media they lie about the Holohoax, and the slave trade. Jews were the slave traders, not Europeans.. many people don't even understand these simple things. So,when the alt-right is accused of having racist people, you would have to define racist.",Mike,Paul,Rich,Greg,,6,6,6,6,6,6,6,6,6,6,4,4,5,6,6,1,7,1,2,7,7,4,1,4,4,3,1,4,5,4,3,4,4,6,6,2,2,5,1,6,3,5,4,5,2,4,6,2,3,2,2,2,5,6,2,4,6,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,4,3,1,5,1,2,6,6,3,6,3,2,6,6,6,2,2,3,2,6,6,2,78,89,53,87,13,74,52,64,88,15,18,51,0,1,5,79,1,23,60,66,20,38,1,52,1,3,3,2,1,3,2,4,1,9,1,11,4,5,5,6,61,1,1,2,60,3,63,45,2,1,1,2,35,17,2,4,4,4,3,3,4,2,1,4,7,2,5,2,7,7,6,6,3,1,7,1,7,7,7,7,7,7,1,7,7,6,2,6,1
4/12/2017 8:11,4/12/2017 8:50,1,1,0,,1,1,,,,,,1,1,"I consider to be the alt-right to be literally what it sounds like; an alternative to the typical right wing politics. It's kind of like a ""punk rock,"" newer, hipper, less-establishment, less stuffy old-man, less Christian conservative version of the Republican party. Alt-righters are generally fiscal conservatives, socially moderate, and are mainly unified by the idea that the USA needs to take a step back and take care of itself instead of being so involved in, and influenced by, the global stage.","Philosophically I tend to lean Libertarian, or perhaps what you might consider classical Liberal. I'm also an Atheist. I don't really fit in with traditional left or right, Democrat or Republican. Politicians whose beliefs align with my own simply don't have a whole lot of influence. I find a lot in common with the alt-right politically speaking; if I had to pick I lean more to the right/conservative/Republican realm, but really can't stand the Republican establishment, and also don't like the influence and emphasis of religion on the party politics. I believe our form of government is the greatest ever conceived and that we should pay more attention to the Constitution when it comes to governing. The idea of putting national interests in front of global interests resonates with me; not because I don't care about being a good global citizen, but I thinking looking inward and strengthening our position within actually puts us in a better position to achieve global goals. As political commentator Ann Coulter once put it - ""America needs a little 'me' time right now.""","The big misconception is that the alt-right is made up of racists, anti-semites, sexists, homophobes - all sorts of ""ists"" and ""isms."" I don't doubt there are some alt-righters who are some of those things; you can find them in any group, but I think that's exaggerated and over-represented in the media. I also think there are others who take up that mantle and ""troll"" - and some reprehensible people who have tried to hijack their own little corners of the movement. People like that - the Richard Spencers etc aren't welcome by the vast majority within the alt-right, though they get all the attention. On the whole, we're just concerned Americans that wants what's best for our fellow Americans. I know many on the alt-right who genuinely care about improving race relations, who are perfectly tolerant of LGBT persons, and so on - often times more so than the traditional right. We really want the same things as everyone else, we just perhaps hold different ideas about how to go about it. A good example is the refugee crisis; alt-righters don't want an influx of refugees pouring into our country. It's not because we're racist or hate refugees (though it gets painted that way) - it's because our priority is keeping the peace within our own borders first and foremost, and secondly solving problems like a refugee crisis by fixing the situations that cause people to flee (i.e. establishing safe zones, or better yet, helping bring peace to areas like Syria) - the refugees would rather stay home themselves if it were safe, and everyone would be better off. So those are the sort of approaches we're often advocate for but is never really understood by the mainstream.",I think it's hypocritical. Things like racism arise from stereotyping and labeling a whole group of people based on a characteristic. So it's no better to turn around and label people with slurs like racist or bigot because you disagree - or don't even understand - their political opinions.,Jordan,Greg,Dave,Erica,Jeff,6,7,6,5,5,4,3,6,2,5,1,1,3,1,3,3,4,3,5,6,4,6,3,5,4,3,2,5,5,5,1,4,2,4,4,5,4,6,6,5,1,3,6,5,5,2,4,5,2,1,2,6,2,3,7,7,4,1,1,1,1,1,1,9,9,9,8,8,8,1,1,1,1,1,1,2,1,1,2,3,4,1,5,4,5,6,3,1,4,5,1,3,4,1,6,5,1,100,100,91,100,88,100,88,100,100,100,98,100,100,100,100,100,100,93,100,100,100,100,100,100,1,5,5,3,3,5,2,4,20,50,45,40,30,50,50,35,60,35,35,35,5,60,35,40,5,10,0,5,35,0,3,2,1,2,4,3,4,2,2,2,3,5,4,3,7,7,5,4,6,3,4,4,7,2,4,1,4,4,3,5,7,6,3,5,1
4/12/2017 8:38,4/12/2017 9:05,1,1,0,,1,1,,,,,,1,1,I follow this ideology because I believe that the whites threatened in my country.,I'm white and I have a great sense of belonging to my white race.,I'm a conservative.\We are committed to lower taxes and order in the country.\I repeat I am not a racist because I want order,"I'm not a racist. When I go to Mexico, where they look at me as an intruder.",Nik,Maya,Slik,John,Ana,7,7,6,6,6,6,6,6,6,6,7,5,6,6,5,4,3,3,4,3,4,6,4,4,5,3,5,5,5,5,2,3,3,6,6,3,5,4,5,4,2,2,6,1,5,3,1,7,4,2,1,5,4,5,5,6,6,1,7,4,3,7,4,2,1,1,1,4,3,3,2,1,1,3,4,3,3,2,3,4,5,3,3,4,3,5,5,4,6,5,2,4,4,2,5,6,5,74,90,54,84,52,71,53,51,85,54,51,83,78,81,82,83,75,72,87,82,74,81,73,76,1,5,6,5,3,3,3,3,56,77,51,55,53,70,81,41,56,59,66,54,55,60,60,58,50,52,68,64,58,51,4,3,2,2,4,3,4,4,4,1,4,4,3,4,5,5,5,7,5,6,2,7,3,5,6,5,5,5,3,5,6,6,5,3,1
4/12/2017 9:10,4/12/2017 9:10,1,1,0,,0,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2017 9:09,4/12/2017 9:24,1,1,0,,1,1,,,,,,1,1,conservation  of american culture. Prevention of corrosion of our culture.,its values are right,that we are racist. no we are not,we are not!,PAUL,PETER,JAMES,JOHN,CHRIS,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,1,5,4,4,5,5,1,1,2,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,6,3,1,1,1,1,6,6,1,6,6,1,1,1,1,6,6,1,98,100,99,98,96,98,98,98,96,95,96,97,97,94,95,95,95,49,100,95,96,92,96,92,2,1,1,6,3,4,3,4,62,10,61,62,46,63,34,26,8,33,23,50,3,12,15,31,23,49,24,29,32,11,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,1
4/12/2017 9:14,4/12/2017 9:28,1,1,0,,1,,,,,1,,1,109,"i think its for the better of both sides to be involved in it, not neccasarily heavily bu tat least have some ideaology",because i chose t and an experience back in 2009 made it me who i am today,"that they are all different, we are not different at all.","i look at them and laugh, they are not much different from people with alt views from different races",ray,eric,andy,,,6,4,1,1,1,5,4,2,2,2,3,2,6,1,1,3,7,2,3,6,6,6,5,4,4,5,3,4,4,5,4,2,2,6,6,6,7,5,7,2,4,6,6,5,7,2,2,6,7,3,1,5,7,5,3,6,4,1,3,4,2,3,2,2,7,2,2,7,3,1,1,1,1,1,1,1,1,1,1,2,3,5,7,6,4,2,3,6,5,5,2,3,2,2,6,7,2,90,74,9,75,33,51,4,42,90,59,18,28,28,41,42,68,46,28,86,75,35,44,74,61,2,4,2,4,3,3,2,3,60,44,62,10,66,30,62,38,39,75,54,51,26,58,31,6,31,16,8,58,16,5,4,1,1,2,4,2,2,3,2,1,3,6,3,6,6,5,7,7,7,5,6,6,4,6,2,4,7,6,5,3,3,1,6,2,1
4/12/2017 9:12,4/12/2017 9:31,1,1,0,,1,1,,,,,,0,1,Not wishing to be seen as lesser than other races.,Lots of immigrants taking jobs that as a single mom could use.,That we are racist.,I disagree.,Mosey,Roo,Wee,,,7,7,7,4,4,7,6,7,4,4,1,5,1,4,4,2,7,1,7,7,7,7,3,5,1,0,1,5,5,2,4,2,0,2,2,5,4,4,4,7,5,1,7,7,4,6,5,7,1,4,1,7,1,6,7,7,1,1,1,1,6,8,3,1,1,1,8,6,6,1,1,1,1,1,1,1,1,1,1,2,2,5,6,7,6,1,1,2,5,2,3,4,6,6,2,4,2,23,86,4,97,5,12,0,59,25,15,40,0,48,99,4,1,100,54,13,84,100,52,32,23,6,1,7,1,2,3,3,4,90,NA,65,60,51,94,75,NA,NA,51,51,49,NA,NA,NA,18,2,67,NA,3,NA,NA,5,1,1,2,5,2,2,2,3,2,6,6,1,7,7,7,7,7,1,7,3,7,7,5,4,5,4,6,4,4,4,1,5,2,1
4/12/2017 9:10,4/12/2017 9:32,1,1,0,,1,,,1,,,,1,166,The alt-right ideology is the ideology of people living free and have little government oversight.,Because its the only movement that makes sense to me.,We are racist and we hate illegals.,They are uninformed and are simple minded.,John,Jake,Matt,Cliff,Bill,7,7,7,7,7,7,7,7,6,6,4,4,4,4,4,1,7,1,7,7,7,7,3,5,5,5,5,5,5,5,0,5,5,7,4,7,4,7,1,7,4,3,4,3,4,7,1,7,5,1,1,1,7,7,1,7,7,1,1,1,1,1,1,1,6,1,9,9,9,1,1,1,1,1,1,1,1,1,7,4,3,1,2,5,2,4,4,1,5,4,2,2,4,2,5,5,1,100,100,51,100,64,72,1,100,100,64,62,100,2,8,100,100,100,7,100,100,5,79,6,6,1,7,7,7,4,5,4,4,0,0,0,100,0,75,0,100,100,0,0,0,75,0,100,100,0,0,0,0,100,100,1,5,4,5,2,5,5,1,1,5,7,1,7,1,4,4,1,4,4,1,7,7,7,7,7,7,7,7,1,7,7,7,1,7,1
4/12/2017 9:09,4/12/2017 9:32,1,1,0,,1,1,,,,,,0,1,People who don't like the regular politics in this country.,Because I am unhappy with how politics are in this country.,That they are racist. They are not racist. It is a misconception.,They are mistaken.,Nik,Shawnee,Jean,,,5,5,5,,,4,5,5,,,2,2,2,,,5,5,4,5,4,5,4,3,3,2,3,4,4,5,4,1,4,3,5,3,5,5,4,4,5,1,3,1,1,7,1,1,7,1,1,1,4,4,4,4,5,4,4,3,2,5,5,5,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,1,2,5,3,3,3,2,5,4,2,100,100,88,100,1,89,100,88,100,83,89,98,97,92,89,90,87,86,91,90,89,89,88,89,6,2,4,2,2,2,3,3,50,48,48,32,37,40,49,38,42,48,40,42,33,42,49,48,46,46,43,43,30,47,3,3,3,3,3,3,3,3,3,4,5,2,1,4,6,7,7,5,5,2,6,6,4,4,4,4,2,4,3,5,4,2,4,4,1
